title,link,description,cap_xet_xu,ap_dung_an_le,loai,dinh_chinh,thong_tin
Bản án:số 318 ngày 04/07/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630405t1cvn/chi-tiet-ban-an,"Nguyễn Lưu Quốc H - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Nguyễn Lưu Quốc H 12 (mười hai) năm tù về tội “Trộm cắp 
tài sản”."
Bản án:số 285 ngày 18/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630289t1cvn/chi-tiet-ban-an,"Phạm Nguyễn Minh T - phạm tội mua bán trái phép chất ma túy 
                     (điều 251 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Phạm Nguyễn Minh T 15 (mười lăm) năm 06 (sáu) tháng tù 
về tội “Mua bán trái phép chất ma túy”"
Bản án:số 252 ngày 30/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630274t1cvn/chi-tiet-ban-an,"Đỗ Xuân D và đồng phạm - phạm tội lạm dụng tín nhiệm chiếm đoạt tài sản 
                     (điều 140 Bộ luật hình sự năm 1999)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Đỗ Xuân D và đồng phạm - Lạm dụng tín nhiệm chiếm đoạt tài sản
Bản án:số 246 ngày 27/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630249t1cvn/chi-tiet-ban-an,"La Trường H và đồng phạm - phạm tội cướp giật tài sản 
                     (điều 171 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo La Trường H 03 (ba) năm 06 (sáu) tháng tù về tội “Cướp 
giật tài sản”. Thời hạn tù tính từ ngày 06/6/2023.
Xử phạt bị cáo Đỗ Hùng C 03 (ba) năm tù về tội “Cướp giật tài sản”. 
Thời hạn tù tính từ ngày 06/6/2023"
Bản án:số 173 ngày 22/04/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630222t1cvn/chi-tiet-ban-an,"Quách Tú V - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Quách Tú V 02 (hai) năm tù về tội “Trộm cắp tài sản”, 
nhưng cho hưởng án treo, thời gian thử thách là 04 (bốn) năm tính từ ngày tuyên 
án sơ thẩm"
Bản án:số 171 ngày 19/04/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630193t1cvn/chi-tiet-ban-an,"Nguyễn Huy H và đồng phạm - phạm tội mua bán trái phép chất ma túy 
                     (điều 251 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Nguyễn Huy H và đồng phạm - Mua bán, tàng trữ, tổ chức trái phép chất ma túy"
Bản án:số 87 ngày 04/03/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630168t1cvn/chi-tiet-ban-an,"Phạm Hoàng S - phạm tội giết người 
                     (điều 123 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Xử phạt bị cáo Phạm Hoàng S 17 (mười bảy) năm tù về tội “Giết người”
Bản án:số 74 ngày 26/02/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630151t1cvn/chi-tiet-ban-an,"Trương Văn S - phạm tội chế tạo, tàng trữ, vận chuyển, sử dụng, mua bán trái phép hoặc chiếm đoạt vũ khí quân dụng, phương tiện kỹ thuật quân sự 
                     (điều 304 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Trương Văn S 1 (Một) năm 6 (sáu) tháng tù về tội “Tàng trữ 
trái phép vũ khí quân dụng”"
Bản án:số 22 ngày 15/01/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630117t1cvn/chi-tiet-ban-an,"Huỳnh Ngọc T - phạm tội mua bán trái phép chất ma túy 
                     (điều 251 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,"Thông tin về vụ án:Xử phạt bị cáo Huỳnh Ngọc T 16 (mười sáu) năm tù về tội “Mua bán trái 
phép chất ma túy”"
Bản án:số 179 ngày 14/03/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630341t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng mua bán nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Nguyễn Tuyết T tranh chấp hợp đồng mua bán căn hộ với Công ty S
Bản án:số 774 ngày 05/09/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1630106t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:bà Trần Thị Thuý A tranh chấp hợp đồng vay tài sản với bà Trần Kim S
Bản án:số 204 ngày 07/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629816t1cvn/chi-tiet-ban-an,"Lê Đại Nhân - phạm tội lạm dụng tín nhiệm chiếm đoạt tài sản 
                     (điều 175 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:bị cáo phạm tội theo khoản 4 Điều 175 BLHS năm 2015
Bản án:số 642 ngày 23/07/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629737t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Ông Phạm Văn H tranh chấp quyền sử dụng đất với bà Phạm Thị C
Quyết định:số 572 ngày 24/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629721t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Nguyễn Mạnh H tranh chấp đòi tài sản với ông Đặng Văn H1, bà Nguyễn Thị Ngọc L"
Bản án:số 491 ngày 30/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629681t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng tín dụng,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Ngân hàng TMCP N1 tranh chấp hợp đồng tín dụng, hợp đồng thế chấp tài sản với bà Đặng Thị Tố N"
Bản án:số 27 ngày 06/03/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1627896t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Vụ án ly hôn về mâu thuẫn gia đình,Phúc thẩm,Không,Hôn nhân và gia đình,0,Thông tin về vụ/việc:Ly hôn
Bản án:số 39 ngày 19/01/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1627914t1cvn/chi-tiet-ban-an,"Trộm cắp tài sản - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Sơ thẩm,Không,Hình sự,0,Thông tin về vụ án:Trộm cắp tài sản
Bản án:số 56 ngày 28/02/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1627943t1cvn/chi-tiet-ban-an,"Cố ý gây thương tích - phạm tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác 
                     (điều 134 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Cố ý gây thương tích
Bản án:số 192 ngày 29/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1627963t1cvn/chi-tiet-ban-an,"Trộm cắp tài sản - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Trộm cắp tài sản
Bản án:số 228 ngày 25/03/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1628009t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất
Bản án:số 427 ngày 11/04/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1628050t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng vay tài sản,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:Tranh chấp hợp đồng vay tài sản
Bản án:số 340 ngày 17/07/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629562t1cvn/chi-tiet-ban-an,"Cướp giật tài sản - phạm tội cướp giật tài sản 
                     (điều 171 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Cướp giật tài sản
Bản án:số 490 ngày 29/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629630t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng thuê nhà,Phúc thẩm,Không,Dân sự,0,Thông tin về vụ/việc:bà Sẩm Mục M tranh chấp hợp đồng thuê nhà đất và tranh chấp hợp đồng vay tài sản với Công ty TNHH M3
Bản án:số 471 ngày 24/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629584t1cvn/chi-tiet-ban-an,Quan hệ pháp luật:Tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất,Phúc thẩm,Không,Dân sự,0,"Thông tin về vụ/việc:Ông Trần Đăng N tranh chấp hợp đồng chuyển nhượng quyền sử dụng đất với ông Tô Văn C, bà Trương Thị Mỹ P"
Bản án:số 155 ngày 21/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1622338t1cvn/chi-tiet-ban-an,"Nguyễn Ngọc T - phạm tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác 
                     (điều 134 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Nguyễn Ngọc T, bị Tòa án cấp phúc thẩm xử phạt 06 năm tù về tội Cố ý gây thương tích theo điểm c khoản 3 Điều 134 của BLHS"
Bản án:số 174 ngày 13/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1622455t1cvn/chi-tiet-ban-an,"Nguyễn Thanh P - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Nguyễn Thanh P, bị Tòa án cấp phúc thẩm xử phạt 06 năm 06 tháng tù về tội ""Trộm cắp tài sản"""
Bản án:số 179 ngày 17/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1622505t1cvn/chi-tiet-ban-an,"Nguyễn Văn B và đồng phạm - phạm tội tổ chức đánh bạc hoặc gá bạc 
                     (điều 322 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Bị cáo Nguyễn Văn B và đồng phạm, bị Tòa án cấp phúc thẩm về tội ""Tổ chức đánh bạc"" ""Đánh bạc"" theo quy định tại Điều 322, Điều 321 của BLHS"
Bản án:số 195 ngày 26/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1622518t1cvn/chi-tiet-ban-an,"Trần Văn K - phạm tội hiếp dâm 
                     (điều 141 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Trần Văn K, bị Tòa án cấp phúc thẩm xử phạt về các tội ""Cướp tài sản"" và ""Hiếp dâm"" theo quy định tại Điều 168; Điều 144 của BLHS"
Bản án:số 10 ngày 11/01/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1626226t1cvn/chi-tiet-ban-an,"Nguyễn Nhật Y - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Nguyễn Nhật Y bị Tòa án cấp phúc thẩm xử phạt về tội Trộm cắp tài sản
Bản án:số 14 ngày 13/01/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1628895t1cvn/chi-tiet-ban-an,"Đặng Thị L và đồng phạm - phạm tội đánh bạc 
                     (điều 321 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Đặng Thị L và đồng phạm, bị Tòa án cấp phúc thẩm xử phạt về tội Đánh bạc theo quy định tại khoản 2 Điều 321 của BLHS"
Bản án:số 21 ngày 19/01/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1628926t1cvn/chi-tiet-ban-an,"Nguyễn Văn T và đồng phạm - phạm tội đánh bạc 
                     (điều 321 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Nguyễn Văn T và đồng phạm bị Tòa án cấp phúc thẩm xử phạt về tội Đánh bạc theo Điều 321 của BLHS
Bản án:số 155 ngày 21/05/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1628933t1cvn/chi-tiet-ban-an,"Nguyễn Ngọc T - phạm tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác 
                     (điều 134 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Nguyễn Ngọc T bị Tòa án cấp phúc thẩm xử phạt về tội Cố ý gây thương tích theo khoản 3 Điều 134 của BLHS
Bản án:số 174 ngày 13/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1628967t1cvn/chi-tiet-ban-an,"Nguyễn Thanh P - phạm tội trộm cắp tài sản 
                     (điều 173 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:Nguyễn Thanh P, bị Tòa án cấp phúc thẩm xử phạt về tội Trộm cắp tài sản theo khoản 3 Điều 173 của BLHS"
Bản án:số 179 ngày 17/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1628989t1cvn/chi-tiet-ban-an,"Nguyễn Văn B và đồng phạm - phạm tội đánh bạc 
                     (điều 321 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:NGUYỄN VĂN B VÀ ĐỒNG PHẠM, BỊ TÒA ÁN CẤP PHÚC THẨM XỬ PHẠT VỀ TỘI ĐÁNH BẠC THEO ĐIỀU 321 CỦA BLHS"
Bản án:số 195 ngày 26/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629008t1cvn/chi-tiet-ban-an,"NGUYỄN VĂN K - phạm tội hiếp dâm 
                     (điều 141 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,"Thông tin về vụ án:NGUYỄN VĂN K, BỊ TÒA ÁN CẤP PHÚC THẨM XỬ PHẠT VỀ TỘI CƯỚP TÀI SẢN, HIẾP DÂM"
Bản án:số 196 ngày 26/06/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629041t1cvn/chi-tiet-ban-an,"Nguyễn Quốc C và đồng phạm - phạm tội cố ý gây thương tích hoặc gây tổn hại cho sức khỏe của người khác 
                     (điều 134 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Nguyễn Quốc C bị Tòa án cấp phúc thẩm xử phạt về tội Cố ý gây thương tích theo khoản 3 Điều 134 của BLHS
Bản án:số 209 ngày 05/07/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629054t1cvn/chi-tiet-ban-an,"Trần Hà Anh T và đồng phạm - phạm tội cưỡng đoạt tài sản 
                     (điều 170 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Hủy bản án sơ thẩm
Bản án:số 226 ngày 23/07/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629085t1cvn/chi-tiet-ban-an,"Huỳnh Công T - phạm tội cướp giật tài sản 
                     (điều 171 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:Huỳnh Công T bị Tòa án cấp phúc thẩm tuyên y án sơ thẩm về tội Cướp giật tài sản
Bản án:số 227 ngày 23/07/2024 của TAND TP. Hồ Chí Minh(28.09.2024),https://congbobanan.toaan.gov.vn/2ta1629095t1cvn/chi-tiet-ban-an,"NGUYỄN BÁ TUẤN - phạm tội vi phạm quy định về tham gia giao thông đường bộ 
                     (điều 260 Luật sửa đổi, bổ sung một số điều của BLHS năm 2015)",Phúc thẩm,Không,Hình sự,0,Thông tin về vụ án:NGUYỄN BÁ T BỊ TÒA ÁN CẤP PHÚC THẨM TUYÊN Y ÁN SƠ THẨM VỀ TỘI VI PHẠM QUY ĐỊNH VỀ THAM GIA GIAO THÔNG ĐƯỜNG BỘ
